ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00028617,"InChI=1S/C13H13NO3S/c1-8-14-13(11(18-8)7-12(15)16)9-3-5-10(17-2)6-4-9/h3-6H,7H2,1-2H3,(H,15,16)",COc1ccc(-c2nc(C)sc2CC(=O)O)cc1,560.1153754227819,False,['553629-28-0'],1.8378562564
POOL-00005555,"InChI=1S/C12H9NO3S/c1-7-13-9(12(15)16)11(17-7)10(14)8-5-3-2-4-6-8/h2-6H,1H3,(H,15,16)",Cc1nc(C(=O)O)c(C(=O)c2ccccc2)s1,574.6916066480472,False,['32002-71-4'],1.8488472531
POOL-00020388,"InChI=1S/C12H10N2O2S/c15-11(16)8-17-12-13-6-10(7-14-12)9-4-2-1-3-5-9/h1-7H,8H2,(H,15,16)",O=C(O)CSc1ncc(-c2ccccc2)cn1,499.67389518607513,False,['58668-17-0'],1.8386733381
POOL-00029192,"InChI=1S/C13H14N2O3S/c1-2-18-11-5-3-9(4-6-11)14-13-15-10(8-19-13)7-12(16)17/h3-6,8H,2,7H2,1H3,(H,14,15)(H,16,17)",CCOc1ccc(Nc2nc(CC(=O)O)cs2)cc1,551.2709019566953,False,['335398-82-8'],1.8896982088
POOL-00027238,"InChI=1S/C11H8N2O4S/c1-6-9(11(14)15)18-10(12-6)7-2-4-8(5-3-7)13(16)17/h2-5H,1H3,(H,14,15)",Cc1nc(-c2ccc([N+](=O)[O-])cc2)sc1C(=O)O,618.4734922261978,False,['15911-30-5'],1.8568733178
POOL-00031781,"InChI=1S/C12H12N2O4S/c1-2-17-10(15)6-8-7-19-12(13-8)14-11(16)9-4-3-5-18-9/h3-5,7H,2,6H2,1H3,(H,13,14,16)",CCOC(=O)Cc1csc(NC(=O)c2ccco2)n1,562.0561985294357,False,['301226-74-4'],1.8435951497
POOL-00027578,"InChI=1S/C13H16N2O3S/c1-3-4-5-6-15-7-14-11-9(12(15)16)8(2)10(19-11)13(17)18/h7H,3-6H2,1-2H3,(H,17,18)",CCCCCn1cnc2sc(C(=O)O)c(C)c2c1=O,672.3135455614186,False,['691397-47-4'],1.8435245834
POOL-00035995,"InChI=1S/C13H14N2O3S/c1-3-18-9-4-5-10-11(7-9)19-13(14-10)15-12(17)6-8(2)16/h4-5,7H,3,6H2,1-2H3,(H,14,15,17)",CCOc1ccc2nc(N=C(O)CC(C)=O)sc2c1,633.8500795136633,False,['4273-88-5'],1.8366095302
POOL-00035005,"InChI=1S/C14H13NO4S/c1-19-14(16)12-9-5-6-10-13(12)15-20(17,18)11-7-3-2-4-8-11/h2-10,15H,1H3",COC(=O)c1ccccc1NS(=O)(=O)c1ccccc1,710.9635794103278,False,['10038-81-0'],1.8477786624
POOL-00009570,"InChI=1S/C11H8N2O4S/c1-6-9(11(14)15)18-10(12-6)7-3-2-4-8(5-7)13(16)17/h2-5H,1H3,(H,14,15)",Cc1nc(-c2cccc([N+](=O)[O-])c2)sc1C(=O)O,635.7234922261978,False,['15911-29-2'],1.8579532451
POOL-00039117,"InChI=1S/C12H12N2O3S/c1-3-17-11(16)10(15)14-12-13-8-5-4-7(2)6-9(8)18-12/h4-6H,3H2,1-2H3,(H,13,14,15)",CCOC(=O)C(=O)Nc1nc2ccc(C)cc2s1,606.3883720745802,False,['84761-93-3'],1.8278292705
POOL-00023273,"InChI=1S/C12H10N2O3S2/c15-10(16)7-14-11(17)9(19-12(14)18)6-13-8-4-2-1-3-5-8/h1-6,17H,7H2,(H,15,16)",O=C(O)Cn1c(O)c(C=Nc2ccccc2)sc1=S,674.0280971573656,False,['1164475-12-0'],1.8915378365
POOL-00028518,"InChI=1S/C10H10N2O2S2/c1-2-6-3-7-9(15-4-8(13)14)11-5-12-10(7)16-6/h3,5H,2,4H2,1H3,(H,13,14)",CCc1cc2c(SCC(=O)O)ncnc2s1,524.5134284461387,False,['314034-15-6'],1.8237190985
POOL-00031630,"InChI=1S/C11H10N2O3S2/c1-6(14)12-7-2-3-8-9(4-7)18-11(13-8)17-5-10(15)16/h2-4H,5H2,1H3,(H,12,14)(H,15,16)",CC(O)=Nc1ccc2nc(SCC(=O)O)sc2c1,617.7758925322814,False,['436088-91-4'],1.884040159
POOL-00022923,"InChI=1S/C12H14N2O3S2/c1-5-6(2)19-11-9(5)10(15)13-8(14-11)4-18-7(3)12(16)17/h7H,4H2,1-3H3,(H,16,17)(H,13,14,15)",Cc1sc2nc(CSC(C)C(=O)O)nc(O)c2c1C,639.4264708365167,False,['743440-25-7'],1.8850216968
POOL-00029221,"InChI=1S/C12H12N2O3S2/c1-7-2-3-8-9(4-7)19-12(13-8)14-10(15)5-18-6-11(16)17/h2-4H,5-6H2,1H3,(H,16,17)(H,13,14,15)",Cc1ccc2nc(N=C(O)CSCC(=O)O)sc2c1,636.9362458408435,False,['332383-09-2'],1.884346883
POOL-00017048,"InChI=1S/C14H10N2O2S/c17-11-5-1-9(2-6-11)13-15-16-14(19-13)10-3-7-12(18)8-4-10/h1-8,17-18H",Oc1ccc(-c2nnc(-c3ccc(O)cc3)s2)cc1,630.2250774340749,False,['88203-23-0'],1.8650677446
POOL-00013341,"InChI=1S/C13H13NO2S2/c1-13(9-14,8-7-11(15)16)18-12(17)10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,15,16)",CC(C#N)(CCC(=O)O)SC(=S)c1ccccc1,481.5146532405331,False,['201611-92-9'],1.8039008927
,,,,,,
POOL-00039705,"InChI=1S/C17H16O6/c18-16(19)12-2-6-14(7-3-12)22-10-1-11-23-15-8-4-13(5-9-15)17(20)21/h2-9H,1,10-11H2,(H,18,19)(H,20,21)",O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,600.9878770931131,False,['3753-81-9'],1.8359399505
POOL-00025891,"InChI=1S/C19H20O6/c20-18(21)14-4-8-16(9-5-14)24-12-2-1-3-13-25-17-10-6-15(7-11-17)19(22)23/h4-11H,1-3,12-13H2,(H,20,21)(H,22,23)",O=C(O)c1ccc(OCCCCCOc2ccc(C(=O)O)cc2)cc1,629.3591862665324,False,['22247-66-1'],1.8100280876
POOL-00039365,"InChI=1S/C18H14O8/c19-15(25-13-7-3-1-5-11(13)17(21)22)9-10-16(20)26-14-8-4-2-6-12(14)18(23)24/h1-8H,9-10H2,(H,21,22)(H,23,24)",O=C(CCC(=O)Oc1ccccc1C(=O)O)Oc1ccccc1C(=O)O,784.2745275041749,False,['578-19-8'],1.8350581001
POOL-00023752,"InChI=1S/C17H16O8/c1-8-4-11(19)14(16(20)21)12(5-8)25-15-10(17(22)24-3)6-9(18)7-13(15)23-2/h4-7,18-19H,1-3H3,(H,20,21)",COC(=O)c1cc(O)cc(OC)c1Oc1cc(C)cc(O)c1C(=O)O,841.026870821847,False,['577-64-0'],1.8701425217
